"MOTEL_ID","MOTEL_NAME","MOTEL_LABEL","MOTEL_ADDRESS","MOTEL_LOCATION","MOTEL_RATING","MOTEL_AREA","MOTEL_PRICE","MOTEL_CONTENT","MOTEL_VIEWS","MOTEL_IMAGE","MOTEL_PRICE_2","MOTEL_VIEWS_2"
"223","Nhà trọ Văn Minh","Trung bình","Địa chỉ: 2Q75+H95, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","5","DT: 15.00 m²","1000000","Cho thuê phòng trọ cao cấp ,đầy đủ tiện nghi tại đường trần phú ,tivi ,máy lạnh ,máy nước nóng ,tủ lạnh ,máy nước nóng ,tủ quần áo ,bàn ghế ,giường đôi ,free wifi ,","33859","NhaTro/image_motel/223.jpg","Trên 2 triệu","Khá"
"224","Nhà Trọ Mỹ Lệ","Trung bình","Địa chỉ: Hẻm 479, đường 30/4,, Hưng Lợi, Ninh Kiều, Cần Thơ","đường 30/4","5","DT: 15.00 m²","1000000","Phòng trọ cho thuê từ 1 -2 người ạ.. Mô tả qua hình ảnh các bạn nhé.","96589","NhaTro/image_motel/224.jpg","Trên 2 triệu","Rất tốt"
"225","Nhà trọ 132","Trung bình","Địa chỉ: 132/1B Đường 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ
","đường 3/2","5","DT: 18.00 m²","1000000","Phòng trọ đẹp, sạch sẽ, thoáng mát, yên tĩnh, đầy đủ tiện nghi có sẵn, bao gồm: tivi, máy lạnh, máy nước nóng, tủ quần áo","47852","NhaTro/image_motel/225.jpg","Trên 2 triệu","Khá"
"226","Nhà Trọ Sinh viên Huỳnh Liên","Rất tốt","Địa chỉ: 124/8/10 Ba Tháng Hai, Xuân Khánh, Ninh Kiều, Cần Thơ
","đường 3/2","5","DT: 90.00 m²","1000000","Phòng 20m2 + có gác bê tông kiên cố 10m2. Có bếp + sàn nước + nhà vệ sinh rộng rãi trong phòng. Khuôn viên rộng rãi, thoáng mát, wifi tốc... Xem thêm ","55989","NhaTro/image_motel/226.jpg","Trên 2 triệu","Tốt"
"227","Nhà Trọ Kiều Hạnh 3","Rất tốt","Địa chỉ: 2Q92+2V3, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","4","DT: 16.00 m²","1000000","Điện 3500...Nước 6000.","66989","NhaTro/image_motel/227.jpg","Trên 2 triệu","Tốt"
"228","NHÀ TRỌ SINH VIÊN PHƯƠNG THUÝ","Rất tốt","Địa chỉ: 290C Đường Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","4","DT: 21.00 m²","3000000","Cho thuê phòng trọ giá rẻ.điện 3000, nước 7000, khu yên tỉnh, sạch sẽ, thoáng mát, wifi miễn phí, phòng mới có gác lững, wc trong phòng, có sân phơi đồ, đậu xe...gần trường đại học khu 1, khu 2, cao đẳng, gần chợ,","33256","NhaTro/image_motel/228.jpg","Trên 2 triệu","Khá"
"229","Nhà Trọ Minh Quang","Rất tốt","Địa chỉ: 410 Quốc Lộ 91B, Quận Ninh Kiều, Tp Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","5","DT: 25.00 m²","3300000","Cho thuê phòng trọ                                                                         Nhà có 4 phòng tro vừa mới xây, rông rãi thoáng mát có gác lửng và tolet trong thuân lơi. Giá điên 3k nươc 7k. Phù hơp cho sv và cnv thuê ở và làm việc","58963","NhaTro/image_motel/229.jpg","Trên 2 triệu","Tốt"
"230","Nhà trọ 51D5","Trung bình","Địa chỉ: Hẻm 51, Xuân Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","4","DT: 16.00 m²","3200000","CHO THUÊ PHÒNG TRỌ MỚI XÂY 100%,RẤT SẠCH ĐẸP, THOÁNG MÁT, YÊN TĨNH, AN NINH. GẦN CÁC TRƯỜNG CĐ, ĐH, SIÊU THỊ LOTTE, CHỢ AN KHÁNH. THÍCH HỢP CHO SINH VIÊN HOẶC HỘ GIA ĐÌNH.  DIỆN TÍCH SỬ DỤNG: 22m2, CÓ GÁC  GIÁ THUÊ: 1 TRIỆU/THÁNG  VUI LÒNG LIÊN HỆ...","44258","NhaTro/image_motel/230.jpg","Trên 2 triệu","Khá"
"231","Nhà Trọ Út Hương - B4 Khu Dân Cư 91B","Rất tốt","Địa chỉ: Tân An, Ninh Kiều, Cần Thơ 900000","Ninh Kiều","5","DT: 20.00 m²","1000000","Nhà trọ cao ráo, thoáng mát, sạch đẹp, thiết kế theo phong cách tây cổ điển. Diện tích sử dụng 26m2, có gác lửng đổ bê tông lót và dán toàn bộ gạch bạch mã chất lượng cao, trần thạch cao, có bếp và tủ bếp, có vị trí đặt","47895","NhaTro/image_motel/231.jpg","Trên 2 triệu","Khá"
"232","Nhà Trọ Sinh Viên Trí Việt","Rất tốt","Địa chỉ: 12/6, Đường 30/04, Quận Ninh Kiều, Tp Cần Thơ, Xuân Khánh, Ninh Kiều, Cần Thơ","đường 3/4","0","DT: 22.00 m²","1000000","Phòng trọ đẹp, sạch sẽ, thoáng mát, yên tĩnh, đầy đủ tiện nghi có sẵn, bao gồm: tivi, máy lạnh, máy nước nóng, tủ quần áo","0","NhaTro/image_motel/232.png","Trên 2 triệu","Thấp"
"233","Nhà Nghỉ Kim Ngân","Rất tốt","Địa chỉ: 7 Đường Nguyễn Văn Linh, P, Ninh Kiều, Cần Thơ 900000
","Ninh Kiều","4","DT: 16.00 m²","1000000","Cho thuê phòng trọ cao cấp ,đầy đủ tiện nghi tại đường trần phú ,tivi ,máy lạnh ,máy nước nóng ,tủ lạnh ,máy nước nóng ,tủ quần áo ,bàn ghế ,giường đôi ,free wifi ,","36985","NhaTro/image_motel/233.jpg","Trên 2 triệu","Khá"
"234","Nhà trọ Tươi","Rất tốt","Địa chỉ: 8/10 hẻm 291 đường 30/04 q., Xuân Khánh, Ninh Kiều, Cần Thơ
","đường 3/4","3","DT: 24.00 m²","1200000","Nhà trọ cao cấp cao ráo, thoáng mát, sạch đẹp, thiết kế theo phong cách tây cổ điển. Diện tích sử dụng 26m2 có gác lững trần thạch cao, có bếp và tủ bếp. có vị trí đặt tủ lạnh và máy giặt. thiết bị nội thất cao cấp","12125","NhaTro/image_motel/234.jpg","1 triệu - 2 triệu","Khá"
"235","Nhà trọ Cô Út","Rất tốt","Địa chỉ: 55 Đ. 3-2, Hưng Lợi, Ninh Kiều, Cần Thơ","đường 3/2","0","DT: 140.00 m²","2000000","Phòng trọ đẹp, sạch sẽ, thoáng mát, yên tĩnh, đầy đủ tiện nghi có sẵn, bao gồm: tivi, máy lạnh, máy nước nóng, tủ quần áo","0","NhaTro/image_motel/235.jpg","Trên 2 triệu","Thấp"
"236","Nhà trọ cao cấp ngọc quang","Trung bình","Địa chỉ: 2Q79+24C, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","5","DT: 16.00 m²","2000000","Phòng 20m2 + có gác bê tông kiên cố 10m2. Có bếp + sàn nước + nhà vệ sinh rộng rãi trong phòng. Khuôn viên rộng rãi, thoáng mát, wifi tốc... Xem thêm ","88969","NhaTro/image_motel/236.jpg","Trên 2 triệu","Rất tốt"
"237","Nhà Trọ Minh Minh.","Khá tốt","Địa chỉ: 278 32/2, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","5","DT: 25.00 m²","1500000","Phòng trọ mới xây, điện 3k nước 9k","45689","NhaTro/image_motel/237.jpg","1 triệu - 2 triệu","Khá"
"238","NHÀ TRỌ HỮU TƯỜNG","Rất tốt","Địa chỉ: 44 Ba Tháng Hai, Xuân Khánh, Ninh Kiều, Cần Thơ","đường 3/2","3","DT: 22.00 m²","1700000","Hỗ Trợ Giảm Giá 15% Vào Mùa DịchCho Thuê Phòng Trọ Cao Cấp","32658","NhaTro/image_motel/238.jpg","1 triệu - 2 triệu","Khá"
"239","Nhà Nghỉ Anh Khoa","Rất tốt","Địa chỉ: 36, Ba Tháng Hai, Phường Hưng Lợi, Quận Ninh Kiều, Thành Phố Cần Thơ, Hưng Lợi, Ninh Kiều, ","đường 3/2","3","DT: 25.00 m²","700000","Với đầy đủ tiện nghi, phòng sạch sẽ:Có máy lạnh, tủ lạnh mini, TV, tủ quần","30125","NhaTro/image_motel/239.png","Dưới 1 triệu","Khá"
"240","Nhà trọ Trương Tuấn","Rất tốt","Địa chỉ: A2 12 Khu Dân Cư Metro, Quốc Lộ 91B, Quận Ninh Kiều, Tp Cần Thơ, Phường An Khánh, Ninh Kiều","khu dân cư metro","4","DT: 140.00 m²","750000","TRỢ GIÁ 10% KHI KHÁCH HÀNG KÝ HỢP ĐỒNG TRONG THÁNG 06","40125","NhaTro/image_motel/240.jpg","Dưới 1 triệu","Khá"
"241","Nhà Trọ Thùy Vân TP Cần Thơ","Rất tốt","Địa chỉ: Hẻm 12 Đường 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ
","đường 3/2","0","DT: 22.00 m²","1000000","Hiện tại tôi còn trống 1 phòng trọ cần cho thuê","0","NhaTro/image_motel/241.jpg","Trên 2 triệu","Thấp"
"242","Nhà trọ chị Hậu","Rất tốt","Địa chỉ: 58A/16B Hẽm 58 Đường 3-2, Hưng Lợi, Ninh Kiều, Cần Thơ
","đường 3/2","0","DT: 22.00 m²","1000000","Hiện tại mình còn trống một phòng trọ diện tích 20m2, gần bệnh viện trường học, gần chợ.","0","NhaTro/image_motel/242.jpg","Trên 2 triệu","Thấp"
"243","Nhà Trọ Thanh Trúc","Rất tốt","Địa chỉ: 38/5, Đường 3/2, Quận Ninh Kiều, TP Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 23.00 m²","1000000","Nhà trọ mới xây 100%,cho thuê phòng thoáng mát cao ráo, miễn phí wifi, không ở chung với chủ, giờ giấc thoải mái, có gác lửng, toilet riêng, bếp nấu","0","NhaTro/image_motel/243.jpg","Trên 2 triệu","Thấp"
"244","NHÀ TRỌ 172E","Rất tốt","Địa chỉ: 172E, Lê Bình Hưng Lợi Ninh Kiều Can Tho City","Ninh Kiều","5","DT: 18.00 m²","1000000","Nhà chủ tại TP Cần Thơ còn trống 4 phòng cho thuê. Nhà mới xây đầu 2020, nội thất đầy đủ và đẹp. Phòng gọn gàng sang trọng full nội thất kiểu khách","88963","NhaTro/image_motel/244.jpg","Trên 2 triệu","Rất tốt"
"245","Nha tro sinh vien gia re","Trung bình","Địa chỉ: 25 Quang Trung, An Lạc, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 15.00 m²","1000000","nhà trọ sinh viên- Chỉ nhận sinh viên ở .- 900.000 phòng ( số lượng người ở : 1 phòng / 1 người )- điện 4.000- nước 10.000- khu vực trật tự","0","NhaTro/image_motel/245.jpg","Trên 2 triệu","Thấp"
"246","Nhà Trọ Nguyễn văn Út","Rất tốt","Địa chỉ: 233/46/9E, Đường Nguyễn Văn Cừ, Thành Phố Cần Thơ, Phường An Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","3","DT: 140.00 m²","1000000","Cho thuê nhà nguyên căn (diện tích 34m2 , không kể 8m2 gác).Điện, nước theo giá nhà nước.Khu dân cư an ninh, yên tĩnh, hiền hòa.Nhà sạch sẽ, có gác","36541","NhaTro/image_motel/246.jpg","Trên 2 triệu","Khá"
"247","Nhà Trọ Hoàng Anh 2","Rất tốt","Địa chỉ: 2Q74+JCW, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","4","DT: 16.00 m²","1200000","Dãy phòng trọ của mình còn một phòng trống do bạn sinh viên y dược mới trả, đã được sơn sửa lại mới","32145","NhaTro/image_motel/247.jpg","1 triệu - 2 triệu","Khá"
"248","Nhà trọ sinh viên Hồng Quân","Khá tốt","Địa chỉ: 515/49c KDC 515, 91 23 cũ, Hưng Lợi, Ninh Kiều, Cần Thơ
","Ninh Kiều","5","DT: 16.00 m²","2000000","Nhà trọ mới xây, có gác lửng đúc, gạch ốp hết tường & trần ốp la phong. Rộng rãi, thoáng mát, sạch sẽ- Có tủ bếp, kệ chén & quạt treo tường","45698","NhaTro/image_motel/248.jpg","Trên 2 triệu","Khá"
"249","Nhà Trọ Sinh Viên HẢI ĐÀO","Rất tốt","Địa chỉ: 49 Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","4","DT: 22.00 m²","2000000","Chính chủ cho thuê phòng giá 2,000,000 tr/tháng Diện tích 15m2Sạch sẽ, thoáng mát, đảm bảo an ninh tuyệt đối Ngay trung tâm, gần chợ","41203","NhaTro/image_motel/249.jpg","Trên 2 triệu","Khá"
"250","Nhà Trọ Cô Xuân","Trung bình","Địa chỉ: 8A dãy B, Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ
","Ninh Kiều","0","DT: 22.00 m²","1500000","Nhà dư ở, cần cho nhân viên văn phòng hoặc sinh viên Nữ thuê:- Phòng lầu 1: Diện tích: 5 x 8m (40m2), Có máy lạnh, nước nóng lạnh, Toilet trong nhà. Ban công","0","NhaTro/image_motel/250.jpg","1 triệu - 2 triệu","Thấp"
"251","Nhà Trọ 388
","Trung bình","Địa chỉ: 388 Nguyễn Văn Cừ nối dài, Phường An Khánh, Ninh Kiều, Cần Thơ
","Ninh Kiều","4","DT: 15.00 m²","1700000","diện tích phòng 4m x 7m ngăn làm phòng ngủ và bếp, phòng được ốp gạch, WC trong phòngngười thuê có khu vực phơi đồ riêngphòng trọ sạch sẽ thoáng mát","30123","NhaTro/image_motel/251.jpg","1 triệu - 2 triệu","Khá"
"252","Nhà Trọ 95","Rất tốt","Địa chỉ: 95 Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 20.00 m²","700000","Phòng rộng thoáng mát, an ninh tốt, wifi miễn phí. Thuận tiện đi lại, giờ giấc tự quản","0","NhaTro/image_motel/252.jpg","Dưới 1 triệu","Thấp"
"253","Nhà trọ SV Tây Đô","Rất tốt","Địa chỉ: 37/7 Trần Chiên, Lê Bình, Cái Răng, Cần Thơ","Cái Răng","5","DT: 34.00 m²","750000","Nhà trọ dành cho sinh viên giá ưu đãi. Phòng đôi như hộ gia đình gồm 2 phòng riêng biệt : *Phòng bếp + nhà vệ sinh tiện nghi rộng rãi","25698","NhaTro/image_motel/253.png","Dưới 1 triệu","Khá"
"254","Nhà Trọ Huỳnh Như","Khá tốt","Địa chỉ: 169/, 167j/5 Trần Vĩnh Kiết, An Bình, Ninh Kiều, Cần Thơ
","Ninh Kiều","3","DT: 18.00 m²","1000000","Hiện tại mình còn trống 3 căn nhà trọ","36541","NhaTro/image_motel/254.jpg","Trên 2 triệu","Khá"
"255","Nhà Trọ Nguyễn Văn Hai","Rất tốt","Địa chỉ: 328 Đường Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ
","Ninh Kiều","5","DT: 18.00 m²","2000000","Phòng trọ còn mới. Có máy lạnh mới, wifi miễn phí, sạch sẽ, an ninh và thoáng mát. Độ an ninh cao (camera 24/24 ). Giờ giấc tự do. Vị trí thuận lợi","32145","NhaTro/image_motel/255.jpg","Trên 2 triệu","Khá"
"256","Nhà Trọ Hạnh Phúc","Rất tốt","Địa chỉ: 24 Quốc lộ 91B, Hưng Lợi, Bình Thủy","Ninh Kiều","2","DT: 15.00 m²","1000000","Do sinh viên đã hoàn thành chương trình học và về quê làm việc nên hiện tại phòng trọ đang có 2 phòng trống. 1 phòng thường và 1 phòng có thêm máy nước nóng","45698","NhaTro/image_motel/256.jpg","Trên 2 triệu","Khá"
"257","Nhà trọ sinh viên Tiến An","Rất tốt","Địa chỉ: Đường Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ
","Ninh Kiều","5","DT: 16.00 m²","1000000","Cho thuê phòng trọ cách chợ 1p đi bộ, ngay trung tâm thành phố. Phòng ốp gạch sạch sẽ, toilet và bếp trong phòng, có sân rộng rãi (như hình)","41203","NhaTro/image_motel/257.jpg","Trên 2 triệu","Khá"
"258","Nhà Trọ 49/7","Rất tốt","Địa chỉ: 2Q67+FM5, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","3","DT: 18.00 m²","1000000","Mình cần cho thuê phòng trọ có gác lửng đổ bê tông sạch sẽ mới xây dựng","36541","NhaTro/image_motel/258.jpg","Trên 2 triệu","Khá"
"259","Nhà Trọ Lê Lai","Rất tốt","Địa chỉ: 2/100, Đường Lê Lai, Quận Ninh Kiều, Tp Cần Thơ, An Lạc, Ninh Kiều, Cần Thơ","Ninh Kiều","1","DT: 15.00 m²","1000000","Nhà trọ thoáng mát yên tĩnh và giá rẻ, cáp mạng và điện nước đầy đủ, Wifi miễn phí, hẻm rộng trên 6m, nhà trọ gần trung tâm thành phố rất tiện","32145","NhaTro/image_motel/259.jpg","Trên 2 triệu","Khá"
"260","Nhà trọ Hoa Nam","Rất tốt","Địa chỉ: 2QG9+8MC, Xuân Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","1","DT: 25.00 m²","1000000","Nhà trọ thoáng mát yên tĩnh và giá rẻ, cáp mạng và điện nước đầy đủ, Wifi miễn phí, hẻm rộng trên 6m, nhà trọ gần trung tâm thành phố rất tiện","45698","NhaTro/image_motel/260.jpg","Trên 2 triệu","Khá"
"261","Nhà trọ 17","Khá tốt","Địa chỉ: 176 Nguyễn Thị Minh Khai, Phường An Khánh, Ninh Kiều, Cần Thơ 94115","Ninh Kiều","4","DT: 30.00 m²","1200000","Mới xây xong 100%, 1 trệt + 1 lầu, DT 30m2.-Khu 1: KDC An Khánh, cách ĐHYD 200m, gần chợ, mặt tiền lộ nhựa 8m. An ninh. Yên tĩnh","41203","NhaTro/image_motel/261.jpg","1 triệu - 2 triệu","Khá"
"262","Nhà Trọ Âu Dương","Rất tốt","Địa chỉ: 364 khu vực 4, Đường Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 20.00 m²","2000000","Nhà trọ chú Khánh: AN TOÀN, SẠCH SẼ, THOẢI MÁI- AN TOÀN: nhà trọ có camera, cổng an ninh cho từng dãy, nằm ở ngõ cụt và nhà của chủ nhà trọ sát bên","0","NhaTro/image_motel/262.jpg","Trên 2 triệu","Thấp"
"263","Nhà Trọ Quốc Cường","Rất tốt","Địa chỉ: Unnamed Road, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 16.00 m²","2000000","Phòng trọ mới được xây và tu sửa nằm ngay tại lầu 4 trường Thần Đồng nằm ngay cạnh trung tâm anh ngữ AMA và Zest Café sẽ là chỗ ở lý tưởng cho nhân","0","NhaTro/image_motel/263.jpg","Trên 2 triệu","Thấp"
"264","Nhà trọ Bình An","Rất tốt","Địa chỉ: Hẻm Liên Tổ 2_3, Phường An Khánh, Ninh Kiều, Cần Thơ
","Ninh Kiều","5","DT: 22.00 m²","1500000","thoáng mát, yên tĩnh, an ninh. Ngay trung tâm thành phố thuận tiện đi lại, cách chợ 2p đi bộ. Có bếp và toilet riêng trong phòng","36541","NhaTro/image_motel/264.jpg","1 triệu - 2 triệu","Khá"
"265","Nhà Trọ 124","Trung bình","Địa chỉ: 3/2, Xuân Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","4","DT: 16.00 m²","1700000","Cho thuê nhà trọ diện tích 3x4m, có gác lửng . Gần khu đông dân cư, đường xi măng không ngập.","32145","NhaTro/image_motel/265.jpg","1 triệu - 2 triệu","Khá"
"266","Nhà Trọ Nam Hải","Rất tốt","Địa chỉ: 18 D1 Khu Dân Cư Metro, Quốc Lộ 91B, Quận Ninh Kiều, Tp Cần Thơ, Hưng Lợi, Ninh Kiều, Cần T","Ninh Kiều","3","DT: 27.00 m²","700000","Mới xây xong 100%, 1 trệt + 1 lầu. An ninh. Yên tĩnh","45698","NhaTro/image_motel/266.jpg","Dưới 1 triệu","Khá"
"267","Nhà Trọ Bình Khánh","Rất tốt","Địa chỉ: 1B/1, Quốc Lộ 91B, Khu Vực 3, Phường An Khánh, Quận Ninh Kiều, Cần Thơ","Ninh Kiều","3","DT: 20.00 m²","750000","Nhà trọ Chiến (dành cho sinh viên, cán bộ công chức thuê tháng): mới xây 100%","41203","NhaTro/image_motel/267.jpg","Dưới 1 triệu","Khá"
"268","Nhà trọ sinh viên 25/11","Khá tốt","Địa chỉ: 11 Hẻm 25, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","5","DT: 24.00 m²","1000000","Nhà trọ mini cao cấp mới xây, thích hợp cho gia đình nhỏ, công viên chức, sinh viên. Hẻm rộng 4m , xe 4 bánh vào được , vừa ở vừa tiện kinh doanh","36541","NhaTro/image_motel/268.jpg","Trên 2 triệu","Khá"
"269","Nhà Trọ 68","Trung bình","Địa chỉ: 68/8,, 102/8C Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","4","DT: 24.00 m²","2000000","Khu nhà trọ có 2 cửa sổ nhìn ra bên ngoài, có hàng rào cao chắn an toàn, có sân phơi đồ thoáng mát, nơi yên tĩnh, tiện cho việc học tập.","32145","NhaTro/image_motel/269.jpg","Trên 2 triệu","Khá"
"270","Nhà trọ Ngọc Thùy","Trung bình","Địa chỉ: 8 Trần Vĩnh Kiết, Phường An Khánh, Ninh Kiều, Cần Thơ
","Ninh Kiều","0","DT: 25.00 m²","1000000","Nhà trọ rất sạch sẽ và an ninh, có camera quan sát","0","NhaTro/image_motel/270.jpg","Trên 2 triệu","Thấp"
"271","Nhà Trọ Minh Thông","Trung bình","Địa chỉ: 77B/3 Trần Vĩnh Kiết, An Bình, Cần Thơ, An Bình
","Ninh Kiều","4","DT: 20.00 m²","1000000","Phòng trọ đẹp, sạch sẽ, thoáng mát, yên tĩnh, đầy đủ tiện nghi có sẵn, bao gồm: tivi, máy lạnh, máy nước nóng, tủ quần áo","32145","NhaTro/image_motel/271.png","Trên 2 triệu","Khá"
"272","Nhà trọ Minh Hiếu","Trung bình","Địa chỉ: 58F/1 Hẽm 58 Đường 3-2, Hưng Lợi, Ninh Kiều, Cần Thơ
","đường 3/2","0","DT: 26.00 m²","1000000","cho thuê phòng trọ sinh viên và gia đình","45698","NhaTro/image_motel/272.jpg","Trên 2 triệu","Khá"
"273","Nhà Nghỉ Phương Vy","Rất tốt","Địa chỉ: 160 Đường 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","đường 30/4","4","DT: 25.00 m²","1200000","Nhà trọ mới xây, rộng thoáng có vị trí phơi đồ.Hành lan rộng, khu vực an ninh, yên tỉnh thuận tiện cho sinh viên học tập và nghỉ ngơi.","41203","NhaTro/image_motel/273.jpg","1 triệu - 2 triệu","Khá"
